person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_status
25,45298,RENT,4.962200456144354,MEDICAL,B,12779,11.19,0.28,N,3,0
30,111295,MORTGAGE,4.486867923378198,DEBTCONSOLIDATION,A,16058,6.81,0.14,N,9,0
22,23599,MORTGAGE,1.6572002450829713,MEDICAL,E,7722,19.75,0.33,N,3,0
27,100460,MORTGAGE,5.065794350517148,HOMEIMPROVEMENT,A,12132,7.25,0.12,N,4,0
21,77936,RENT,3.383488722150436,MEDICAL,B,3245,10.15,0.04,N,2,0
24,39622,RENT,2.1503885593335688,EDUCATION,A,5514,6.33,0.14,N,4,0
38,32583,MORTGAGE,8.069907215568854,VENTURE,B,4328,9.6,0.13,N,9,0
31,17254,RENT,8.340420056134592,EDUCATION,B,14349,9.85,0.83,N,9,1
38,34984,MORTGAGE,7.500506508465185,EDUCATION,A,21521,6.6,0.62,N,15,0
24,96369,RENT,2.352726194625316,VENTURE,A,8423,6.55,0.09,N,3,0
36,52530,RENT,,MEDICAL,A,12629,7.54,0.24,N,11,0
20,102707,MORTGAGE,0.5443284900652123,EDUCATION,C,12462,13.98,0.12,N,2,0
30,38525,MORTGAGE,5.608034522422488,MEDICAL,A,20443,7.72,0.53,N,7,0
37,79930,MORTGAGE,11.17061911649144,VENTURE,C,7794,10.94,0.1,N,6,0
20,36511,MORTGAGE,1.072894337802107,VENTURE,B,9908,9.67,0.27,N,2,0
24,31854,MORTGAGE,4.646271313274832,EDUCATION,A,5628,8.41,0.18,N,2,0
30,51076,MORTGAGE,6.357376956239202,PERSONAL,A,4573,6.43,0.09,N,5,0
41,37581,OWN,3.54590762588993,PERSONAL,D,13501,15.9,0.36,N,14,0
24,23189,MORTGAGE,3.535161207953589,PERSONAL,B,6313,9.62,0.27,N,3,0
36,49007,MORTGAGE,13.34004966109575,VENTURE,A,6514,8.54,0.13,N,8,0
47,57442,RENT,5.388572127416194,EDUCATION,C,11956,,0.21,N,18,0
36,108835,MORTGAGE,2.917686513544986,VENTURE,C,8139,,0.07,N,8,0
28,90693,RENT,6.170342106197386,HOMEIMPROVEMENT,B,13654,9.92,0.15,Y,5,0
34,105976,RENT,10.181147202607365,VENTURE,B,13795,8.56,0.13,N,13,0
24,80514,RENT,0.7916844965102091,EDUCATION,A,10411,7.88,0.13,N,3,0
31,65051,RENT,9.885973762890632,EDUCATION,A,9778,5.96,0.15,N,5,0
28,27558,RENT,2.2860515481506996,HOMEIMPROVEMENT,B,21300,9.77,0.77,N,3,0
33,58831,MORTGAGE,5.549048796747629,DEBTCONSOLIDATION,C,8779,14.99,0.15,N,9,0
26,75224,MORTGAGE,5.457097024510069,MEDICAL,B,14105,13.0,0.19,N,3,0
34,120763,RENT,6.310630011386087,MEDICAL,B,5336,10.52,0.04,N,11,0
26,79020,MORTGAGE,3.760309535794451,HOMEIMPROVEMENT,B,9650,9.79,0.12,N,4,0
40,107174,MORTGAGE,7.757393421062031,EDUCATION,B,14156,10.52,0.13,N,13,0
27,30711,MORTGAGE,3.199573260823064,VENTURE,A,5768,6.45,0.19,N,7,0
20,45273,RENT,2.787403816503718,PERSONAL,B,9068,10.16,0.2,N,2,0
21,68606,MORTGAGE,0.678982871928038,VENTURE,A,9494,8.78,0.14,N,2,0
30,102592,RENT,8.294070684484565,EDUCATION,C,5974,13.67,0.06,Y,2,0
51,50017,RENT,17.52684155028207,MEDICAL,A,6538,6.36,0.13,N,18,0
39,51774,RENT,13.760313250687453,HOMEIMPROVEMENT,B,5253,10.83,0.1,N,12,0
20,79057,MORTGAGE,0.58878372523859,VENTURE,B,2427,,0.03,N,2,0
20,29166,MORTGAGE,0.0,DEBTCONSOLIDATION,C,5406,12.0,0.19,N,2,0
43,131146,RENT,13.311620395131573,VENTURE,C,10364,,0.08,N,14,0
37,33405,RENT,3.2271306857668787,HOMEIMPROVEMENT,A,6689,6.89,0.2,N,11,0
60,18859,MORTGAGE,8.743722587592352,HOMEIMPROVEMENT,C,9117,14.76,0.48,N,13,1
25,54477,MORTGAGE,,VENTURE,A,9834,6.66,0.18,N,4,0
22,137881,RENT,0.0,MEDICAL,A,8349,8.48,0.06,N,2,0
31,74798,MORTGAGE,7.444660466355984,PERSONAL,D,14040,,0.19,Y,4,0
25,81887,OWN,,PERSONAL,A,25136,7.62,0.31,N,4,0
42,55423,RENT,2.981369263787332,VENTURE,A,5442,7.26,0.1,N,15,0
25,49821,MORTGAGE,1.0619937372341803,DEBTCONSOLIDATION,A,15549,7.02,0.31,N,5,0
27,23162,RENT,5.625530825190866,EDUCATION,B,5993,10.07,0.26,N,7,0
21,15636,MORTGAGE,0.6643811887409791,MEDICAL,D,11488,14.72,0.73,N,2,1
38,60352,RENT,7.2368894192067845,PERSONAL,A,4318,8.01,0.07,N,6,0
21,111513,RENT,2.2173150147681877,MEDICAL,B,11032,10.98,0.1,N,2,0
34,65465,MORTGAGE,13.30518577092726,VENTURE,B,7539,10.32,0.12,N,6,0
54,76342,MORTGAGE,9.8477806463315,HOMEIMPROVEMENT,B,7432,10.52,0.1,N,16,0
20,129449,RENT,0.21028512686347023,PERSONAL,B,10350,10.14,0.08,N,2,0
48,64914,RENT,10.593400240168064,HOMEIMPROVEMENT,B,5091,9.53,0.08,N,9,0
33,50642,RENT,9.712893630536117,PERSONAL,B,5070,9.46,0.1,N,6,0
20,34537,MORTGAGE,1.750732970629435,PERSONAL,D,7711,15.55,0.22,Y,2,0
31,164755,MORTGAGE,2.5548052040805524,PERSONAL,A,15337,7.19,0.09,N,5,0
38,72373,MORTGAGE,8.225681498788285,EDUCATION,A,7823,8.42,0.11,N,12,0
22,32241,MORTGAGE,0.03142646510451774,VENTURE,F,25406,21.03,0.79,N,2,1
35,28448,MORTGAGE,3.9645112995710114,MEDICAL,C,29240,14.73,1.03,N,5,1
49,107924,MORTGAGE,5.423098422903475,HOMEIMPROVEMENT,C,9018,14.05,0.08,Y,14,0
25,30619,MORTGAGE,1.3044184779545775,MEDICAL,B,20891,9.23,0.68,N,4,1
21,150182,MORTGAGE,2.1881380242069355,MEDICAL,B,5539,9.31,0.04,N,2,0
29,12000,MORTGAGE,0.0,PERSONAL,B,9609,9.65,0.8,N,2,0
30,118471,RENT,8.252351823767405,VENTURE,A,10600,7.22,0.09,N,7,0
43,70812,RENT,7.277904600765651,EDUCATION,C,12771,12.88,0.18,Y,17,1
28,57827,RENT,5.783820857140498,EDUCATION,B,3863,11.05,0.07,N,3,0
26,49192,MORTGAGE,0.0,DEBTCONSOLIDATION,E,10231,19.44,0.21,Y,3,0
21,153261,RENT,1.6172974196520853,VENTURE,B,17759,9.53,0.12,N,2,0
20,79928,RENT,0.6770973907918951,EDUCATION,A,2281,6.19,0.03,N,2,0
20,32966,OWN,1.7566216439348648,VENTURE,B,5753,11.82,0.17,N,3,0
20,21048,OWN,2.2140628694497764,MEDICAL,A,17975,7.69,0.85,N,2,0
27,59725,OWN,2.0723510977591157,MEDICAL,C,6597,13.07,0.11,N,5,0
20,54144,RENT,0.0,HOMEIMPROVEMENT,B,10047,11.77,0.19,N,2,0
20,23483,MORTGAGE,1.5583984911118827,MEDICAL,B,11685,11.5,0.5,N,2,0
29,52550,RENT,5.4382013334984896,EDUCATION,E,5766,18.03,0.11,N,7,0
53,39511,RENT,18.02351394297844,HOMEIMPROVEMENT,D,4633,16.7,0.12,Y,22,0
43,54453,RENT,2.775685166562478,DEBTCONSOLIDATION,E,8327,19.42,0.15,N,10,0
27,80761,MORTGAGE,1.2103864005330593,MEDICAL,A,16183,8.17,0.2,N,6,0
20,123122,RENT,0.0,VENTURE,C,10276,14.51,0.08,N,2,0
65,89311,MORTGAGE,23.222783033396034,DEBTCONSOLIDATION,D,4702,15.24,0.05,N,21,0
30,36432,MORTGAGE,3.370455644651598,MEDICAL,B,14161,10.52,0.39,Y,3,1
32,66363,RENT,5.037393878560585,PERSONAL,A,4860,8.82,0.07,N,8,0
28,56089,RENT,5.312049963575867,VENTURE,C,11517,13.19,0.21,N,6,0
29,26038,RENT,5.952023752293998,VENTURE,D,8574,15.48,0.33,Y,4,0
25,67442,OWN,3.149174946287804,PERSONAL,C,7255,13.59,0.11,N,5,0
27,150417,RENT,3.7787462313906315,VENTURE,A,8088,6.23,0.05,N,4,0
48,55151,RENT,11.398452202141375,EDUCATION,A,8711,7.76,0.16,N,16,0
45,22543,RENT,15.70924701518238,DEBTCONSOLIDATION,B,9163,9.17,0.41,Y,7,0
20,55085,MORTGAGE,0.0,EDUCATION,B,10608,,0.19,N,2,0
20,27790,RENT,0.0,VENTURE,C,15296,12.2,0.55,N,2,1
23,87114,RENT,2.6432336746147906,PERSONAL,A,22370,8.18,0.26,N,3,1
41,72306,RENT,10.084211026002887,PERSONAL,A,9346,,0.13,N,13,0
45,49315,MORTGAGE,15.36623691076393,VENTURE,B,14411,9.65,0.29,N,8,0
38,45155,RENT,11.108630912228548,DEBTCONSOLIDATION,A,9944,7.52,0.22,N,11,0
20,48207,MORTGAGE,1.73423086039163,EDUCATION,B,7815,10.74,0.16,N,2,0
25,54423,RENT,5.247617089493973,PERSONAL,B,10890,10.57,0.2,N,2,0
35,35428,OWN,4.531701686023433,DEBTCONSOLIDATION,C,3841,13.77,0.11,N,4,0
27,25253,MORTGAGE,3.5335326990352467,DEBTCONSOLIDATION,C,5319,14.05,0.21,Y,4,0
26,101344,MORTGAGE,0.607038957709868,PERSONAL,A,4476,5.89,0.04,N,4,0
26,43828,RENT,6.349689089175872,MEDICAL,D,10564,16.11,0.24,N,5,0
43,59389,RENT,9.170450067793618,EDUCATION,C,2679,12.41,0.05,N,16,0
36,63380,RENT,2.591606707440862,MEDICAL,B,4178,9.49,0.07,N,6,0
27,64673,MORTGAGE,1.6357815767920174,VENTURE,D,3123,15.12,0.05,Y,5,0
33,28407,OWN,2.2033173009194513,EDUCATION,A,9442,5.92,0.33,N,7,0
20,21553,RENT,1.2446168568733835,HOMEIMPROVEMENT,B,7185,10.49,0.33,N,2,0
25,39191,MORTGAGE,1.0653432107455083,HOMEIMPROVEMENT,A,8121,6.09,0.21,N,3,0
42,67348,RENT,9.778865352822084,EDUCATION,B,11528,10.82,0.17,N,11,0
20,36301,OWN,1.6533234896216387,PERSONAL,B,8932,11.72,0.25,N,3,1
37,44568,RENT,1.3483852129752967,DEBTCONSOLIDATION,B,7629,11.75,0.17,Y,12,0
20,174558,RENT,1.4130852153097115,MEDICAL,A,2635,6.63,0.02,N,2,0
51,19633,RENT,16.137298626748613,VENTURE,A,11539,,0.59,N,18,0
25,35765,MORTGAGE,1.783537756743549,VENTURE,B,2501,11.13,0.07,N,3,0
34,153757,MORTGAGE,3.8276038092909865,EDUCATION,A,10315,7.55,0.07,N,12,0
31,52863,RENT,6.560774585423539,PERSONAL,C,35000,13.44,0.66,N,5,1
31,36743,MORTGAGE,9.358727702798149,HOMEIMPROVEMENT,C,12576,12.45,0.34,Y,3,0
33,103034,RENT,0.670575099447082,MEDICAL,A,6318,7.6,0.06,N,4,0
20,55847,RENT,0.0,VENTURE,A,14980,8.19,0.27,N,2,1
32,44731,RENT,8.251491863024748,MEDICAL,A,24284,6.88,0.54,N,3,1
28,60222,MORTGAGE,0.25990599509141177,DEBTCONSOLIDATION,C,16292,,0.27,N,5,1
25,37723,MORTGAGE,2.366136397002121,DEBTCONSOLIDATION,F,19076,20.63,0.51,Y,4,1
22,30957,MORTGAGE,3.6144566129891706,EDUCATION,A,5521,6.98,0.18,N,2,0
32,50895,MORTGAGE,9.211654612858746,HOMEIMPROVEMENT,C,7281,13.46,0.14,N,11,0
21,31068,RENT,1.2171732208879606,EDUCATION,D,13581,15.16,0.44,N,3,0
42,54495,MORTGAGE,11.955540621160171,EDUCATION,A,8812,8.18,0.16,N,15,0
35,65836,RENT,0.0,PERSONAL,D,5261,15.18,0.08,Y,9,1
33,86611,MORTGAGE,8.160061663880985,VENTURE,B,12688,10.02,0.15,N,10,0
41,100746,RENT,9.1277522499483,VENTURE,E,13554,19.22,0.13,Y,7,1
20,43340,MORTGAGE,2.134253798060471,PERSONAL,B,7824,10.08,0.18,N,2,0
20,71301,MORTGAGE,0.2828330301141251,EDUCATION,A,4770,6.75,0.07,N,2,0
35,71032,RENT,10.490464304490807,MEDICAL,E,7085,18.65,0.1,Y,5,0
23,64880,MORTGAGE,1.0107917474097454,VENTURE,A,7411,8.94,0.11,N,3,0
24,41618,RENT,0.0,MEDICAL,D,9976,,0.24,N,2,0
20,30778,RENT,0.0,EDUCATION,A,4280,7.99,0.14,N,2,0
21,71403,MORTGAGE,0.0,EDUCATION,C,8424,14.3,0.12,N,2,0
42,21188,MORTGAGE,12.83957089084331,DEBTCONSOLIDATION,B,6784,10.91,0.32,Y,8,1
35,46755,RENT,9.939576239085818,HOMEIMPROVEMENT,E,12763,18.68,0.27,Y,5,1
32,13299,RENT,2.3313292500888205,EDUCATION,A,35000,8.23,2.63,N,11,1
24,25977,MORTGAGE,2.4288758011993123,MEDICAL,B,10280,10.78,0.4,N,2,0
31,33442,MORTGAGE,2.809557660596484,PERSONAL,B,9017,10.46,0.27,N,5,0
43,99032,RENT,19.445306350794844,HOMEIMPROVEMENT,E,11410,18.65,0.12,N,15,0
23,79099,MORTGAGE,1.6403495356798787,MEDICAL,A,13762,7.77,0.17,N,2,0
29,39948,MORTGAGE,2.328956271191723,DEBTCONSOLIDATION,B,1421,10.75,0.04,N,3,0
52,80914,RENT,3.3791623434846065,VENTURE,B,8974,10.79,0.11,N,27,0
38,88273,RENT,4.804788379060015,HOMEIMPROVEMENT,A,14641,6.71,0.17,N,8,0
24,49594,RENT,1.8635473524377806,EDUCATION,C,3326,13.33,0.07,N,3,0
37,25300,MORTGAGE,7.662146525524944,HOMEIMPROVEMENT,A,10233,6.49,0.4,N,8,0
20,48322,RENT,0.5768399743005711,VENTURE,C,15409,13.71,0.32,N,2,0
29,51336,OWN,9.552321909265633,HOMEIMPROVEMENT,B,23857,10.78,0.46,N,8,0
37,27505,RENT,8.901334433987335,VENTURE,A,10823,8.55,0.39,N,8,0
34,66295,MORTGAGE,1.381460295957457,VENTURE,B,12712,10.74,0.19,N,8,0
37,63189,RENT,2.611939023102384,DEBTCONSOLIDATION,C,12030,13.2,0.19,Y,13,0
39,69201,MORTGAGE,0.5146784428439815,PERSONAL,B,3843,10.16,0.06,N,16,0
35,63158,MORTGAGE,5.1658516404348855,PERSONAL,A,28738,8.02,0.46,N,7,0
34,80935,RENT,6.9011972073708865,VENTURE,A,11327,6.96,0.14,N,6,0
32,49087,OWN,3.4139129965514154,DEBTCONSOLIDATION,C,8247,13.62,0.17,N,5,0
20,60535,RENT,0.0,HOMEIMPROVEMENT,B,17966,11.26,0.3,N,2,0
42,43531,MORTGAGE,3.292542824070102,EDUCATION,D,6034,17.62,0.14,Y,19,0
29,39282,MORTGAGE,4.499551461473893,PERSONAL,B,12173,11.42,0.31,N,7,1
37,113101,MORTGAGE,7.187483737437673,DEBTCONSOLIDATION,B,7814,10.08,0.07,N,9,0
41,17604,OWN,8.917832990395306,PERSONAL,B,5899,9.9,0.34,Y,7,0
25,87747,MORTGAGE,2.3137724812096323,DEBTCONSOLIDATION,B,9484,,0.11,N,5,0
26,38511,OTHER,6.001038698190438,HOMEIMPROVEMENT,D,10242,15.83,0.27,Y,4,0
27,35863,RENT,0.7046300094877778,DEBTCONSOLIDATION,B,8834,,0.25,N,5,0
45,62559,RENT,12.471173172821306,PERSONAL,A,30290,9.57,0.48,N,18,0
22,23878,MORTGAGE,2.8166203466260273,HOMEIMPROVEMENT,B,10192,10.64,0.43,N,2,0
47,34585,MORTGAGE,12.109344392349268,DEBTCONSOLIDATION,B,7616,11.5,0.22,N,13,0
32,33961,MORTGAGE,11.605137427854501,DEBTCONSOLIDATION,C,10050,13.23,0.3,N,6,0
33,47965,RENT,7.236339254129208,EDUCATION,D,13644,15.97,0.28,N,10,0
40,34812,MORTGAGE,9.719863668996663,MEDICAL,B,11775,10.62,0.34,N,11,0
31,130694,OWN,0.0,VENTURE,B,20847,10.28,0.16,N,2,0
42,145562,RENT,13.538004838224733,PERSONAL,B,10857,9.89,0.07,N,10,0
25,17816,RENT,3.1026280511899467,MEDICAL,D,2092,17.76,0.12,N,4,0
47,73084,RENT,8.698990244140305,EDUCATION,E,10252,18.78,0.14,N,22,0
25,86878,RENT,4.843228317799242,MEDICAL,E,10321,17.24,0.12,Y,2,0
47,73031,MORTGAGE,14.52971259905637,DEBTCONSOLIDATION,A,15791,7.58,0.22,N,20,0
26,37723,OWN,2.4821661531459966,DEBTCONSOLIDATION,B,2609,9.35,0.07,N,2,0
27,47370,RENT,6.693403246838422,HOMEIMPROVEMENT,A,12458,6.82,0.26,N,2,0
21,35898,MORTGAGE,4.413975554273195,MEDICAL,B,14592,10.59,0.41,N,2,0
23,42995,MORTGAGE,1.3918839558068004,MEDICAL,A,10368,7.93,0.24,N,3,0
29,27848,RENT,1.8399242740994954,VENTURE,A,13929,5.48,0.5,N,5,0
32,50861,MORTGAGE,6.98952114839719,MEDICAL,B,5353,11.87,0.11,N,6,0
41,23705,MORTGAGE,10.191131618544771,PERSONAL,B,15082,9.97,0.64,N,11,0
28,48529,MORTGAGE,3.485265833658757,MEDICAL,A,4821,7.32,0.1,N,2,0
20,27262,RENT,0.0,EDUCATION,A,6596,8.73,0.24,N,2,0
34,60703,MORTGAGE,5.0131796819904455,VENTURE,C,13245,14.87,0.22,N,7,0
32,37283,RENT,8.176769062853776,MEDICAL,A,25248,7.0,0.68,N,8,0
35,63565,RENT,9.763406706846558,EDUCATION,C,22850,14.35,0.36,N,6,0
24,98210,RENT,3.2395949093251897,VENTURE,B,11371,10.63,0.12,N,2,0
25,129857,RENT,4.009728309291514,MEDICAL,C,3395,15.62,0.03,N,5,0
24,13488,RENT,5.393107804109463,VENTURE,A,6744,6.96,0.5,N,2,0
44,34241,RENT,3.952390482751618,MEDICAL,A,7942,8.82,0.23,N,14,0
47,45857,MORTGAGE,17.493313704634307,PERSONAL,C,1614,13.03,0.04,Y,20,0
24,69785,MORTGAGE,3.3338189457994583,HOMEIMPROVEMENT,D,4763,15.14,0.07,N,2,0
24,21857,RENT,0.4936415128189849,VENTURE,A,15319,7.26,0.7,N,4,0
37,31566,RENT,11.795333122871401,PERSONAL,A,22063,6.19,0.7,N,12,0
49,58203,MORTGAGE,9.936308476887936,HOMEIMPROVEMENT,D,16652,15.26,0.29,Y,16,0
52,56765,RENT,21.294196648187018,MEDICAL,A,6984,7.24,0.12,N,26,0
24,66681,RENT,3.385702798133024,EDUCATION,A,13586,,0.2,N,2,0
26,69149,MORTGAGE,2.498924744422575,MEDICAL,D,9320,,0.13,N,4,0
33,65266,RENT,4.352548710330993,VENTURE,C,4739,14.16,0.07,N,7,0
33,60265,RENT,7.745980194547147,PERSONAL,B,11071,10.47,0.18,N,12,0
28,55862,RENT,1.2683005011774675,EDUCATION,E,12917,17.11,0.23,N,4,0
22,78090,RENT,3.6577862724652346,DEBTCONSOLIDATION,B,5347,8.79,0.07,N,3,0
29,15809,OWN,1.4807259977664904,EDUCATION,A,3904,7.08,0.25,N,9,0
52,126675,RENT,,HOMEIMPROVEMENT,C,7072,,0.06,N,26,0
25,16115,MORTGAGE,2.596600247305058,HOMEIMPROVEMENT,B,18012,10.03,1.12,N,3,1
32,29925,MORTGAGE,5.405957657542774,HOMEIMPROVEMENT,B,14234,11.8,0.48,N,7,1
64,47823,RENT,15.217964946769271,DEBTCONSOLIDATION,F,7365,20.01,0.15,Y,28,0
25,78428,RENT,0.15965490236393332,EDUCATION,A,5631,6.81,0.07,N,3,0
37,12000,MORTGAGE,2.697387944724872,PERSONAL,C,9272,13.5,0.77,N,12,0
53,53344,MORTGAGE,4.184346462141709,MEDICAL,B,4571,10.08,0.09,N,14,0
36,83768,RENT,5.918470363909997,HOMEIMPROVEMENT,A,10434,7.98,0.12,N,12,0
43,93618,RENT,17.578733859376726,MEDICAL,C,8499,13.7,0.09,N,10,0
39,36918,MORTGAGE,2.4877193614170694,MEDICAL,C,1488,14.98,0.04,N,16,0
35,45914,RENT,11.691354140249139,HOMEIMPROVEMENT,D,7595,15.77,0.17,N,5,0
46,38604,RENT,14.970214294319037,EDUCATION,D,1662,17.54,0.04,N,17,0
37,43653,RENT,9.48987530061452,EDUCATION,B,10831,11.06,0.25,N,10,0
28,30714,RENT,4.182054439346818,VENTURE,A,4352,,0.14,N,3,0
31,33220,RENT,7.23984321570076,PERSONAL,B,3011,8.91,0.09,N,4,0
34,68796,RENT,2.77044460004186,PERSONAL,B,8088,8.79,0.12,N,5,0
26,58243,MORTGAGE,3.5259325123565697,PERSONAL,A,7667,6.21,0.13,N,6,0
32,70995,MORTGAGE,7.249262688303638,DEBTCONSOLIDATION,B,11029,10.67,0.16,N,9,0
30,60943,RENT,7.983150739299283,EDUCATION,C,4475,14.1,0.07,Y,4,0
37,79808,RENT,9.907576031553631,VENTURE,B,19155,10.93,0.24,N,9,0
58,87817,MORTGAGE,5.638215323843365,PERSONAL,E,13825,18.53,0.16,N,21,1
32,20786,RENT,4.841445198617517,PERSONAL,A,19551,8.22,0.94,N,7,1
49,33864,RENT,13.591038003156829,VENTURE,B,8320,11.46,0.25,N,13,0
37,47702,RENT,4.549564044806133,EDUCATION,C,5267,13.25,0.11,N,16,0
32,53504,RENT,3.840844466950995,EDUCATION,B,22089,10.95,0.41,Y,10,0
25,37475,OWN,2.7494005696546213,EDUCATION,A,13683,7.81,0.37,N,3,0
32,89465,MORTGAGE,9.305697836913582,MEDICAL,A,7963,8.15,0.09,N,7,0
31,160969,RENT,4.340985847270929,EDUCATION,A,9080,7.76,0.06,N,2,0
23,60017,MORTGAGE,2.081210945689787,VENTURE,C,7121,13.71,0.12,N,3,0
24,56748,RENT,4.20154767076713,EDUCATION,D,15606,15.52,0.28,N,5,0
34,86439,RENT,3.009837028526284,DEBTCONSOLIDATION,A,11515,7.66,0.13,N,11,0
49,19414,RENT,3.4024304200972755,DEBTCONSOLIDATION,A,12334,7.23,0.64,N,17,1
29,55031,MORTGAGE,1.0625563430194256,VENTURE,A,4974,6.64,0.09,N,8,0
20,92824,RENT,3.124212598755321,VENTURE,A,8616,7.74,0.09,N,2,0
20,38035,RENT,0.25193798362636494,HOMEIMPROVEMENT,A,10324,6.68,0.27,N,2,0
20,27595,RENT,0.027609493618502068,VENTURE,A,3229,7.47,0.12,N,2,0
38,48913,RENT,9.886363793828801,HOMEIMPROVEMENT,B,11416,10.21,0.23,N,13,0
20,52397,MORTGAGE,0.0,EDUCATION,A,9772,7.05,0.19,N,2,0
40,32867,MORTGAGE,4.2270804864949145,DEBTCONSOLIDATION,B,14886,11.62,0.45,N,6,0
37,171594,MORTGAGE,3.1071133192875924,VENTURE,B,16261,11.81,0.09,N,14,0
29,41635,MORTGAGE,3.027938949922076,EDUCATION,C,24787,13.26,0.6,N,4,0
20,28723,OWN,0.0,HOMEIMPROVEMENT,E,10150,19.3,0.35,N,2,0
23,51457,RENT,1.7891801858796477,HOMEIMPROVEMENT,B,7595,9.23,0.15,N,2,0
27,89261,RENT,5.424604070813663,VENTURE,A,4501,6.55,0.05,N,5,0
34,54697,RENT,9.009605376417637,HOMEIMPROVEMENT,A,4008,7.45,0.07,N,9,0
20,70761,RENT,2.3219179203917495,EDUCATION,A,9010,6.65,0.13,N,2,0
47,33545,RENT,11.91679058246317,PERSONAL,B,3771,10.8,0.11,N,10,0
34,122789,RENT,4.590783778166027,EDUCATION,B,4217,10.73,0.03,N,8,0
35,73787,RENT,8.82194628944204,MEDICAL,B,9191,10.46,0.12,N,10,0
37,96397,MORTGAGE,6.419781777340285,DEBTCONSOLIDATION,A,7258,9.39,0.08,N,15,0
46,66226,OWN,5.987039236052603,MEDICAL,C,5244,13.79,0.08,N,12,0
32,85279,RENT,7.300472480229017,EDUCATION,A,7557,7.96,0.09,N,5,0
38,33517,RENT,6.182913403214842,VENTURE,A,14075,7.89,0.42,N,9,0
23,41345,MORTGAGE,0.06827588019011221,MEDICAL,C,11534,12.78,0.28,Y,3,1
52,113614,RENT,9.905672275705609,PERSONAL,A,15915,9.06,0.14,N,21,0
31,127753,RENT,5.662588483373659,EDUCATION,C,8332,12.38,0.07,N,9,0
23,28828,RENT,0.0,DEBTCONSOLIDATION,E,7121,18.73,0.25,N,2,0
25,62153,MORTGAGE,3.2083072855672903,MEDICAL,C,10004,14.1,0.16,Y,4,1
20,42743,MORTGAGE,0.0,VENTURE,A,4273,8.29,0.1,N,2,0
25,36924,MORTGAGE,0.5560723087718837,MEDICAL,B,7957,10.25,0.22,N,3,0
20,63364,RENT,0.0,PERSONAL,B,7474,11.09,0.12,N,2,0
39,101471,RENT,4.235356751588034,EDUCATION,F,32844,,0.32,Y,14,0
34,69453,RENT,1.529002876818278,VENTURE,E,17560,19.84,0.25,Y,7,0
21,45445,OWN,1.4015367489444426,MEDICAL,A,13123,,0.29,N,4,0
29,71910,MORTGAGE,8.415541797779072,DEBTCONSOLIDATION,D,11758,15.6,0.16,N,3,0
30,44445,RENT,7.326116816153831,EDUCATION,A,21029,6.99,0.47,N,10,1
20,67959,MORTGAGE,0.0,DEBTCONSOLIDATION,A,11704,7.74,0.17,N,2,0
28,116781,RENT,1.1652292423200596,EDUCATION,B,5802,9.24,0.05,N,6,0
30,17284,OWN,7.400736055069405,EDUCATION,A,5530,8.21,0.32,N,3,0
27,83993,MORTGAGE,6.626490553123556,MEDICAL,D,14275,15.52,0.17,N,7,0
23,23237,RENT,1.6616892334360946,EDUCATION,A,12903,8.54,0.56,N,2,0
21,106465,MORTGAGE,2.9592030773851814,VENTURE,C,11671,12.51,0.11,N,2,0
27,38163,RENT,2.3782124586523343,HOMEIMPROVEMENT,F,16299,20.61,0.43,Y,7,0
24,27730,RENT,6.266274282565053,EDUCATION,C,15820,13.94,0.57,N,2,0
36,79411,MORTGAGE,8.166291099467568,VENTURE,B,2822,11.03,0.04,N,13,0
47,66190,MORTGAGE,15.870264840292702,VENTURE,C,8457,13.09,0.13,N,16,0
40,31271,RENT,16.06710259114914,MEDICAL,B,12344,9.51,0.39,N,14,0
30,27196,MORTGAGE,4.392554852727336,MEDICAL,C,18488,13.13,0.68,N,7,0
24,48868,MORTGAGE,0.0,HOMEIMPROVEMENT,A,13389,8.43,0.27,N,2,0
40,27938,RENT,6.760286900146886,EDUCATION,B,14375,12.17,0.51,N,11,0
37,30217,RENT,1.6219491828145678,DEBTCONSOLIDATION,C,4678,12.2,0.15,Y,12,1
46,57733,MORTGAGE,8.62366911803705,MEDICAL,C,3546,12.91,0.06,N,16,0
32,31849,RENT,7.993369585374965,VENTURE,E,11387,17.11,0.36,Y,5,1
51,68500,MORTGAGE,12.250090325181239,VENTURE,A,7052,7.06,0.1,N,11,0
32,122955,RENT,5.796446510585131,MEDICAL,B,12513,9.99,0.1,N,2,0
24,49925,RENT,1.4865460092854499,EDUCATION,B,6283,9.54,0.13,N,3,0
25,58196,RENT,3.0962045237408846,EDUCATION,A,6939,8.83,0.12,N,3,0
36,164382,MORTGAGE,4.287631239522349,MEDICAL,A,14156,8.42,0.09,N,5,0
24,28192,MORTGAGE,2.957809468047014,DEBTCONSOLIDATION,A,9494,7.69,0.34,N,2,0
51,104315,RENT,6.557463950745697,EDUCATION,C,4600,13.41,0.04,N,17,0
35,97633,RENT,9.50261837079752,DEBTCONSOLIDATION,D,6077,16.71,0.06,N,13,0
30,86670,MORTGAGE,1.9165111623270104,MEDICAL,A,8721,6.7,0.1,N,6,0
31,110245,RENT,7.272377541497329,DEBTCONSOLIDATION,A,13099,7.69,0.12,N,9,0
